de-en newstest2019 341 TartuNLP-c.6502 MLLP-UPV.6899
de-en newstest2019 341 JHU.6809 MLLP-UPV.6899
de-en newstest2019 341 Facebook_FAIR.6750 MLLP-UPV.6899
de-en newstest2019 341 online-B.0 dfki-nmt.6478
de-en newstest2019 341 online-B.0 MLLP-UPV.6899
de-en newstest2019 341 NEU.6801 MSRA.MADL.6910
de-en newstest2019 341 NEU.6801 MLLP-UPV.6899
de-en newstest2019 342 uedin.6749 dfki-nmt.6478
de-en newstest2019 342 online-A.0 online-X.0
de-en newstest2019 342 online-X.0 dfki-nmt.6478
de-en newstest2019 342 Facebook_FAIR.6750 online-X.0
de-en newstest2019 342 Facebook_FAIR.6750 JHU.6809
de-en newstest2019 342 online-A.0 JHU.6809
de-en newstest2019 342 online-A.0 dfki-nmt.6478
de-en newstest2019 342 online-A.0 MLLP-UPV.6899
de-en newstest2019 342 PROMT_NMT_DE-EN.6683 dfki-nmt.6478
de-en newstest2019 342 RWTH_Aachen_System.6818 dfki-nmt.6478
de-en newstest2019 342 MSRA.MADL.6910 dfki-nmt.6478
de-en newstest2019 342 UCAM.6461 dfki-nmt.6478
de-en newstest2019 342 Facebook_FAIR.6750 dfki-nmt.6478
de-en newstest2019 342 TartuNLP-c.6502 dfki-nmt.6478
de-en newstest2019 342 NEU.6801 dfki-nmt.6478
de-en newstest2019 342 RWTH_Aachen_System.6818 JHU.6809
de-en newstest2019 342 RWTH_Aachen_System.6818 MLLP-UPV.6899
de-en newstest2019 342 MSRA.MADL.6910 JHU.6809
de-en newstest2019 342 MSRA.MADL.6910 MLLP-UPV.6899
de-en newstest2019 342 UCAM.6461 JHU.6809
de-en newstest2019 342 UCAM.6461 MLLP-UPV.6899
de-en newstest2019 342 online-Y.0 JHU.6809
de-en newstest2019 342 online-Y.0 dfki-nmt.6478
de-en newstest2019 342 online-Y.0 online-G.0
de-en newstest2019 342 online-Y.0 MLLP-UPV.6899
de-en newstest2019 342 online-A.0 online-G.0
de-en newstest2019 342 RWTH_Aachen_System.6818 online-G.0
de-en newstest2019 342 MSRA.MADL.6910 online-G.0
de-en newstest2019 342 UCAM.6461 online-G.0
de-en newstest2019 342 Facebook_FAIR.6750 online-G.0
de-en newstest2019 342 TartuNLP-c.6502 online-G.0
de-en newstest2019 342 NEU.6801 online-G.0
de-en newstest2019 342 TartuNLP-c.6502 JHU.6809
de-en newstest2019 342 TartuNLP-c.6502 MLLP-UPV.6899
de-en newstest2019 342 Facebook_FAIR.6750 MLLP-UPV.6899
de-en newstest2019 342 online-A.0 online-B.0
de-en newstest2019 342 MSRA.MADL.6910 online-B.0
de-en newstest2019 342 UCAM.6461 online-B.0
de-en newstest2019 342 Facebook_FAIR.6750 online-B.0
de-en newstest2019 342 TartuNLP-c.6502 online-B.0
de-en newstest2019 342 NEU.6801 online-B.0
de-en newstest2019 342 NEU.6801 JHU.6809
de-en newstest2019 342 NEU.6801 MLLP-UPV.6899
de-en newstest2019 343 uedin.6749 online-X.0
de-en newstest2019 343 uedin.6749 JHU.6809
de-en newstest2019 343 uedin.6749 online-A.0
de-en newstest2019 343 uedin.6749 dfki-nmt.6478
de-en newstest2019 343 uedin.6749 MSRA.MADL.6910
de-en newstest2019 343 uedin.6749 online-G.0
de-en newstest2019 343 online-X.0 JHU.6809
de-en newstest2019 343 online-X.0 online-A.0
de-en newstest2019 343 dfki-nmt.6478 online-X.0
de-en newstest2019 343 PROMT_NMT_DE-EN.6683 online-X.0
de-en newstest2019 343 RWTH_Aachen_System.6818 online-X.0
de-en newstest2019 343 UCAM.6461 online-X.0
de-en newstest2019 343 Facebook_FAIR.6750 online-X.0
de-en newstest2019 343 TartuNLP-c.6502 online-X.0
de-en newstest2019 343 MLLP-UPV.6899 online-X.0
de-en newstest2019 343 online-B.0 online-X.0
de-en newstest2019 343 NEU.6801 online-X.0
de-en newstest2019 343 Facebook_FAIR.6750 JHU.6809
de-en newstest2019 343 dfki-nmt.6478 online-A.0
de-en newstest2019 343 PROMT_NMT_DE-EN.6683 online-A.0
de-en newstest2019 343 RWTH_Aachen_System.6818 online-A.0
de-en newstest2019 343 UCAM.6461 online-A.0
de-en newstest2019 343 Facebook_FAIR.6750 online-A.0
de-en newstest2019 343 TartuNLP-c.6502 online-A.0
de-en newstest2019 343 MLLP-UPV.6899 online-A.0
de-en newstest2019 343 NEU.6801 online-A.0
de-en newstest2019 343 dfki-nmt.6478 JHU.6809
de-en newstest2019 343 RWTH_Aachen_System.6818 dfki-nmt.6478
de-en newstest2019 343 dfki-nmt.6478 MSRA.MADL.6910
de-en newstest2019 343 Facebook_FAIR.6750 dfki-nmt.6478
de-en newstest2019 343 TartuNLP-c.6502 dfki-nmt.6478
de-en newstest2019 343 MLLP-UPV.6899 dfki-nmt.6478
de-en newstest2019 343 NEU.6801 dfki-nmt.6478
de-en newstest2019 343 PROMT_NMT_DE-EN.6683 JHU.6809
de-en newstest2019 343 PROMT_NMT_DE-EN.6683 MSRA.MADL.6910
de-en newstest2019 343 Facebook_FAIR.6750 PROMT_NMT_DE-EN.6683
de-en newstest2019 343 RWTH_Aachen_System.6818 JHU.6809
de-en newstest2019 343 RWTH_Aachen_System.6818 MSRA.MADL.6910
de-en newstest2019 343 Facebook_FAIR.6750 MSRA.MADL.6910
de-en newstest2019 343 MLLP-UPV.6899 MSRA.MADL.6910
de-en newstest2019 343 UCAM.6461 JHU.6809
de-en newstest2019 343 UCAM.6461 MSRA.MADL.6910
de-en newstest2019 343 Facebook_FAIR.6750 UCAM.6461
de-en newstest2019 343 online-Y.0 online-X.0
de-en newstest2019 343 online-Y.0 JHU.6809
de-en newstest2019 343 online-Y.0 online-A.0
de-en newstest2019 343 RWTH_Aachen_System.6818 online-Y.0
de-en newstest2019 343 online-Y.0 MSRA.MADL.6910
de-en newstest2019 343 Facebook_FAIR.6750 online-Y.0
de-en newstest2019 343 online-Y.0 online-G.0
de-en newstest2019 343 TartuNLP-c.6502 online-Y.0
de-en newstest2019 343 MLLP-UPV.6899 online-Y.0
de-en newstest2019 343 dfki-nmt.6478 online-G.0
de-en newstest2019 343 PROMT_NMT_DE-EN.6683 online-G.0
de-en newstest2019 343 RWTH_Aachen_System.6818 online-G.0
de-en newstest2019 343 UCAM.6461 online-G.0
de-en newstest2019 343 Facebook_FAIR.6750 online-G.0
de-en newstest2019 343 TartuNLP-c.6502 online-G.0
de-en newstest2019 343 MLLP-UPV.6899 online-G.0
de-en newstest2019 343 online-B.0 online-G.0
de-en newstest2019 343 NEU.6801 online-G.0
de-en newstest2019 343 TartuNLP-c.6502 JHU.6809
de-en newstest2019 343 TartuNLP-c.6502 MSRA.MADL.6910
de-en newstest2019 343 MLLP-UPV.6899 JHU.6809
de-en newstest2019 343 online-B.0 JHU.6809
de-en newstest2019 343 online-B.0 online-A.0
de-en newstest2019 343 online-B.0 dfki-nmt.6478
de-en newstest2019 343 online-B.0 MSRA.MADL.6910
de-en newstest2019 343 NEU.6801 JHU.6809
de-en newstest2019 343 NEU.6801 MSRA.MADL.6910
de-en newstest2019 349 uedin.6749 online-A.0
de-en newstest2019 349 uedin.6749 dfki-nmt.6478
de-en newstest2019 349 uedin.6749 RWTH_Aachen_System.6818
de-en newstest2019 349 uedin.6749 MSRA.MADL.6910
de-en newstest2019 349 uedin.6749 UCAM.6461
de-en newstest2019 349 uedin.6749 online-G.0
de-en newstest2019 349 uedin.6749 NEU.6801
de-en newstest2019 349 online-X.0 online-A.0
de-en newstest2019 349 online-X.0 dfki-nmt.6478
de-en newstest2019 349 online-X.0 MSRA.MADL.6910
de-en newstest2019 349 online-X.0 online-G.0
de-en newstest2019 349 JHU.6809 online-A.0
de-en newstest2019 349 dfki-nmt.6478 online-A.0
de-en newstest2019 349 PROMT_NMT_DE-EN.6683 online-A.0
de-en newstest2019 349 RWTH_Aachen_System.6818 online-A.0
de-en newstest2019 349 UCAM.6461 online-A.0
de-en newstest2019 349 Facebook_FAIR.6750 online-A.0
de-en newstest2019 349 TartuNLP-c.6502 online-A.0
de-en newstest2019 349 MLLP-UPV.6899 online-A.0
de-en newstest2019 349 NEU.6801 online-A.0
de-en newstest2019 349 JHU.6809 dfki-nmt.6478
de-en newstest2019 349 PROMT_NMT_DE-EN.6683 dfki-nmt.6478
de-en newstest2019 349 Facebook_FAIR.6750 dfki-nmt.6478
de-en newstest2019 349 TartuNLP-c.6502 dfki-nmt.6478
de-en newstest2019 349 MLLP-UPV.6899 dfki-nmt.6478
de-en newstest2019 349 PROMT_NMT_DE-EN.6683 MSRA.MADL.6910
de-en newstest2019 349 Facebook_FAIR.6750 RWTH_Aachen_System.6818
de-en newstest2019 349 JHU.6809 MSRA.MADL.6910
de-en newstest2019 349 Facebook_FAIR.6750 MSRA.MADL.6910
de-en newstest2019 349 MLLP-UPV.6899 MSRA.MADL.6910
de-en newstest2019 349 JHU.6809 UCAM.6461
de-en newstest2019 349 Facebook_FAIR.6750 UCAM.6461
de-en newstest2019 349 TartuNLP-c.6502 UCAM.6461
de-en newstest2019 349 MLLP-UPV.6899 UCAM.6461
de-en newstest2019 349 online-Y.0 online-A.0
de-en newstest2019 349 online-Y.0 dfki-nmt.6478
de-en newstest2019 349 online-Y.0 RWTH_Aachen_System.6818
de-en newstest2019 349 online-Y.0 MSRA.MADL.6910
de-en newstest2019 349 online-Y.0 UCAM.6461
de-en newstest2019 349 online-Y.0 online-G.0
de-en newstest2019 349 online-Y.0 NEU.6801
de-en newstest2019 349 JHU.6809 online-G.0
de-en newstest2019 349 PROMT_NMT_DE-EN.6683 online-G.0
de-en newstest2019 349 RWTH_Aachen_System.6818 online-G.0
de-en newstest2019 349 Facebook_FAIR.6750 online-G.0
de-en newstest2019 349 TartuNLP-c.6502 online-G.0
de-en newstest2019 349 MLLP-UPV.6899 online-G.0
de-en newstest2019 349 online-B.0 online-G.0
de-en newstest2019 349 TartuNLP-c.6502 RWTH_Aachen_System.6818
de-en newstest2019 349 TartuNLP-c.6502 MSRA.MADL.6910
de-en newstest2019 349 TartuNLP-c.6502 NEU.6801
de-en newstest2019 349 online-B.0 online-A.0
de-en newstest2019 349 online-B.0 dfki-nmt.6478
de-en newstest2019 349 online-B.0 MSRA.MADL.6910
de-en newstest2019 349 online-B.0 UCAM.6461
de-en newstest2019 349 online-B.0 NEU.6801
de-en newstest2019 349 JHU.6809 NEU.6801
de-en newstest2019 349 Facebook_FAIR.6750 NEU.6801
de-en newstest2019 349 MLLP-UPV.6899 NEU.6801
de-en newstest2019 298 uedin.6749 online-X.0
de-en newstest2019 298 JHU.6809 online-X.0
de-en newstest2019 298 online-A.0 online-X.0
de-en newstest2019 298 PROMT_NMT_DE-EN.6683 online-X.0
de-en newstest2019 298 MSRA.MADL.6910 online-X.0
de-en newstest2019 298 UCAM.6461 online-X.0
de-en newstest2019 298 Facebook_FAIR.6750 online-X.0
de-en newstest2019 298 online-G.0 online-X.0
de-en newstest2019 298 TartuNLP-c.6502 online-X.0
de-en newstest2019 298 MLLP-UPV.6899 online-X.0
de-en newstest2019 298 online-B.0 online-X.0
de-en newstest2019 298 online-A.0 RWTH_Aachen_System.6818
de-en newstest2019 298 online-A.0 NEU.6801
de-en newstest2019 298 JHU.6809 dfki-nmt.6478
de-en newstest2019 298 PROMT_NMT_DE-EN.6683 dfki-nmt.6478
de-en newstest2019 298 MSRA.MADL.6910 dfki-nmt.6478
de-en newstest2019 298 Facebook_FAIR.6750 dfki-nmt.6478
de-en newstest2019 298 PROMT_NMT_DE-EN.6683 NEU.6801
de-en newstest2019 298 JHU.6809 RWTH_Aachen_System.6818
de-en newstest2019 298 PROMT_NMT_DE-EN.6683 RWTH_Aachen_System.6818
de-en newstest2019 298 MSRA.MADL.6910 RWTH_Aachen_System.6818
de-en newstest2019 298 Facebook_FAIR.6750 RWTH_Aachen_System.6818
de-en newstest2019 298 MLLP-UPV.6899 RWTH_Aachen_System.6818
de-en newstest2019 298 online-Y.0 online-X.0
de-en newstest2019 298 online-Y.0 dfki-nmt.6478
de-en newstest2019 298 online-Y.0 RWTH_Aachen_System.6818
de-en newstest2019 298 online-Y.0 NEU.6801
de-en newstest2019 298 TartuNLP-c.6502 RWTH_Aachen_System.6818
de-en newstest2019 298 TartuNLP-c.6502 NEU.6801
de-en newstest2019 298 online-B.0 RWTH_Aachen_System.6818
de-en newstest2019 298 online-B.0 NEU.6801
de-en newstest2019 298 JHU.6809 NEU.6801
de-en newstest2019 298 MSRA.MADL.6910 NEU.6801
de-en newstest2019 298 Facebook_FAIR.6750 NEU.6801
de-en newstest2019 298 MLLP-UPV.6899 NEU.6801
de-en newstest2019 299 uedin.6749 TartuNLP-c.6502
de-en newstest2019 299 online-X.0 TartuNLP-c.6502
de-en newstest2019 299 Facebook_FAIR.6750 JHU.6809
de-en newstest2019 299 online-A.0 TartuNLP-c.6502
de-en newstest2019 299 dfki-nmt.6478 TartuNLP-c.6502
de-en newstest2019 299 Facebook_FAIR.6750 RWTH_Aachen_System.6818
de-en newstest2019 299 MSRA.MADL.6910 JHU.6809
de-en newstest2019 299 UCAM.6461 JHU.6809
de-en newstest2019 299 UCAM.6461 RWTH_Aachen_System.6818
de-en newstest2019 299 UCAM.6461 TartuNLP-c.6502
de-en newstest2019 299 online-Y.0 JHU.6809
de-en newstest2019 299 online-Y.0 RWTH_Aachen_System.6818
de-en newstest2019 299 online-Y.0 online-G.0
de-en newstest2019 299 online-Y.0 TartuNLP-c.6502
de-en newstest2019 299 online-Y.0 online-B.0
de-en newstest2019 299 MSRA.MADL.6910 online-G.0
de-en newstest2019 299 UCAM.6461 online-G.0
de-en newstest2019 299 Facebook_FAIR.6750 online-G.0
de-en newstest2019 299 online-G.0 TartuNLP-c.6502
de-en newstest2019 299 JHU.6809 TartuNLP-c.6502
de-en newstest2019 299 PROMT_NMT_DE-EN.6683 TartuNLP-c.6502
de-en newstest2019 299 RWTH_Aachen_System.6818 TartuNLP-c.6502
de-en newstest2019 299 MSRA.MADL.6910 TartuNLP-c.6502
de-en newstest2019 299 Facebook_FAIR.6750 TartuNLP-c.6502
de-en newstest2019 299 MLLP-UPV.6899 TartuNLP-c.6502
de-en newstest2019 299 NEU.6801 TartuNLP-c.6502
de-en newstest2019 299 UCAM.6461 online-B.0
de-en newstest2019 299 Facebook_FAIR.6750 online-B.0
de-en newstest2019 299 online-B.0 TartuNLP-c.6502
de-en newstest2019 296 uedin.6749 TartuNLP-c.6502
de-en newstest2019 296 online-A.0 online-X.0
de-en newstest2019 296 dfki-nmt.6478 online-X.0
de-en newstest2019 296 online-A.0 UCAM.6461
